title,sku_id,Variant_id,Variant,category,sub_category
Modern Sandwich Bread,5bed5d3150b84c6c6dc7a75c,5bed5d3150b84c6c6dc7a75d,400 Gms,Best Sellers,Others
Bindu No.1 Appalam,5c177b665537785c88072aa4,5c177b665537785c88072aa5,120 Gms,Instant Foods & Ready To Eat,Ready to Cook
Gemini Refined Sunflower Oil,5ced3e92497d855ddabdab79,5ced3e92497d855ddabdab7b,1 Ltr,Provisions,Oils & Ghee
Safal Green Peas,5bd2cefb73cdab71358771ee,5be1aecf48e1c43d79561b76,200 Gms,Snacks & Frozen Food,Frozen Veggies & Snacks
Bingo Mad Angles Masala Madness Chips,5bf85869269a0f1dd3c37ddf,5c052a50ec065c6ab669fc91,90 Gms,Snacks & Frozen Food,Chips & Crisps
Britannia Milk Bikis Biscuits,5bf85867269a0f1dd3c37192,5c815d1954a6a06367ca3f45,200 Gms,Snacks & Frozen Food,Biscuit & Cookies
Coccinia,5c0e70078d92d07fdfc247cd,5c0e70078d92d07fdfc247ce,1 Kg,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Kwality Wall's Chocolate & Vanilla Sandwich Ice Cream,5c73e3b42066a44f4a7d7f1a,5c73e3b42066a44f4a7d7f1b,90 Ml,Chocolates & Ice-Cream,Ice Cream & Popsicle
Nestle Kitkat,5d19e548fd74cb140bba8cd9,5d19e548fd74cb140bba8cda,38.3 Gms,Chocolates & Ice-Cream,Bar Chocolates
Chitale Cow Milk,5d76270f4bf1844dbc4ecc5f,5d76270f4bf1844dbc4ecc60,500 Ml,Breakfast & Dairy,Milk
Gowardhan Dahi,5d76270f4bf1844dbc4ecaba,5d76270f4bf1844dbc4ecabc,200 Gms,Breakfast & Dairy,Dairy
Quaker Oats,5c282c2ff7e98871f4f8c10a,5caded56850c55677a1ff065,1 Kg,Breakfast & Dairy,"Cereals, Oats & Muesli"
Aashirvaad Shudh Chakki Atta,5c029b4e08e0144a1a409b42,5c029b4e08e0144a1a409b46,1 Kg,Provisions,Atta & Flour
Chings Schezwan Chutney,5bda40247792aa60c412e667,5d53e6e947ddec28eccbd895,40 Gms,Condiments,Pickles & Chutneys
Fresh Iceberg Lettuce,5c28381cf7e98871f42dc330,5c28381cf7e98871f42dc331,250 Gms,Fresh Herbs and Seasoning,Indian Herbs
KPN Raw Peanuts,5cae072a850c55677a212c06,5cae072a850c55677a212c07,500 Gms,Provisions,Pulses
LG Compounded Asafoetida Powder,5c408e5e9036890fdcbf977f,5c408e5e9036890fdcbf9780,100 Gms,Provisions,Masala & Spices
Marlboro Gold Original,5cb70e0928b53353f3c5f47b,5d81cb64f3e9af377e5e1cd0,Pack of 20,Paan,Others
Vim Bar,5bdc71036cb2d102bff80711,5be1ad0648e1c43d79561b57,300 Gms,Cleaning & Household,Dishwash
Everest Garam Masala,5d27178b9e1975027f8ea8ba,5d27178b9e1975027f8ea8bb,50 Gms,Provisions,Masala & Spices
KPN Ponni Boiled Rice,5cae072a850c55677a212bda,5cae072a850c55677a212bdc,1 Kg,Provisions,Rice & Grains
Bovonto Soft Drink,5cae072a850c55677a212b01,5cae072a850c55677a212b02,1.5 Ltrs,Beverages,Soft Drinks
Brooke Bond Red Label Tea,5bc87ae10d298a283c297049,5bc87ae10d298a283c29704e,100 Gms,Beverages,Tea
Mustard Seeds,5c282c2ff7e98871f4f8bf88,5d38006447ddec28ec492eca,100 Gms,Provisions,Masala & Spices
Sambar Fresh Onions,5c28381cf7e98871f42dc380,5c28381cf7e98871f42dc381,250 Gms,Fresh Vegetables,"Potatoes, Onions, Tomatoes"
Ching's Schezwan Chutney,5bc87ae10d298a283c297164,5c58396c3f840216daf305d1,40 Gms,Condiments,Pickles & Chutneys
Everest Chicken Masala,5bc87ae10d298a283c2974cf,5bc87ae10d298a283c2974d0,100 Gms,Provisions,Masala & Spices
Pepsi Pet Bottle,5c6d5ecea6ad42274c520dc5,5c6d5ecea6ad42274c520dc7,600Ml,Beverages,Soft Drinks
Tropicana Litchi Twirl Juice Tetra Pack,5bd2cefb73cdab71358777de,5bd2cefb73cdab71358777df,1 Ltr,Beverages,Fruit Juice & Drinks
Everest Chicken Masala,5d76270e4bf1844dbc4eca71,5d76270e4bf1844dbc4eca72,50 Gms,Provisions,Masala & Spices
Kellogg's Real Almond And Honey Corn Flakes,5bc87ae20d298a283c297941,5cadeaef850c55677a1feb79,300 Gms,Breakfast & Dairy,"Cereals, Oats & Muesli"
Marlboro Gold Light,5c6d5bd5a6ad42274c52082f,5c6d5bd5a6ad42274c520830,Pack of 20,Paan,Others
Soft & Fresh White Slice Bread,5d67af6d4fce012c1d0cbb68,5dd527e50543b4569274cce4,400 Gms,Breakfast & Dairy,Bread & Buns
Peppy Cheese Balls,5bc87ae20d298a283c2980e2,5c52ce3446b876344842cd78,75 Gms,Snacks & Frozen Food,Chips & Crisps
Britannia Good Day Chunkies Chocolate Chip Cookies,5bf85867269a0f1dd3c37207,5bf85867269a0f1dd3c37208,75 Gms,Snacks & Frozen Food,Biscuit & Cookies
Marlboro Red,5c6d5bd5a6ad42274c520839,5c6d5bd5a6ad42274c52083a,Pack of 20,Paan,Others
Bisleri Mineral Water,5c6d5ecda6ad42274c520bef,5c6d5ecda6ad42274c520bf0,1 Ltr,Beverages,Bottled Water & Soda
Rajarams Masala Wheels,5cae072a850c55677a212bf1,5cae072a850c55677a212bf2,35 Gms,Snacks & Frozen Food,Snacks
Sprite Pet Bottle,5c6d5ecea6ad42274c520df5,5c6d5ecea6ad42274c520df7,600 Ml,Beverages,Soft Drinks
Stellar Mint Blast,5c6d5bd5a6ad42274c52083e,5c6d5bd5a6ad42274c52083f,Pack of 10,Paan,Others
Amul Cheese Cubes,5c5853bacf256d18ed054cd4,5cfa09fb68a10a796d993f99,20 Gms,Breakfast & Dairy,Dairy
Amul Slim n Trim Skimmed Milk,5c73e1ef2066a44f4a7d7379,5c73e1ef2066a44f4a7d737a,1 Ltr,Breakfast & Dairy,Milk
Max Protein Eggs,5d4bfc3147ddec28ecc75220,5d4bfc3147ddec28ecc75221,30 Pcs,Breakfast & Dairy,Egg
Ratnadeep Maida,5d020465b70a4f43ad575b9e,5d020465b70a4f43ad575b9f,1 Kg,Provisions,Atta & Flour
Maggi Masala 2 Minute Noodles,5bf85868269a0f1dd3c37946,5c5bccaa38708d575bb21948,140 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Surf Excel Easy Wash Detergent Powder,5bf85868269a0f1dd3c373f8,5bf85868269a0f1dd3c373fb,1 Kg,Cleaning & Household,Detergent
Britannia Fruit Cake,5bd2cef973cdab713587520a,5c052a4fec065c6ab669f9ff,120 Gms,Snacks & Frozen Food,Snacks
Britannia Sweet Bread,5bc87ae10d298a283c29700c,5c31142f870efa7d31a71012,400 Gms,Breakfast & Dairy,Bread & Buns
Cocojal Natural Tender Coconut Water Bottle,5bf85867269a0f1dd3c37118,5bf85867269a0f1dd3c37119,200 Ml,Beverages,Fruit Juice & Drinks
Muskmelon,5c790174d661476ccea6355f,5c790174d661476ccea63561,500 Gms,Fresh Fruits,Melon
Funfoods Classic Mayonnaise,5bc87ae10d298a283c2975ce,5bc87ae10d298a283c2975cf,270 Gms,Condiments,"Sauces, Spreads & Dips"
Mother Dairy Classic Dahi,5bf85868269a0f1dd3c37585,5bf85868269a0f1dd3c37586,400 gms,Breakfast & Dairy,Dairy
Thick Avlakki / Poha,5c135bab6994164bc9faf5cc,5c135bab6994164bc9faf5ce,500 Gms,Provisions,Pulses
Gone Mad Cheese Crackers,5c7d19dd334f3a12bac45004,5c7d19dd334f3a12bac45005,110 Gms,Snacks & Frozen Food,Biscuit & Cookies
Kurkure Chilli Chatka,5bdc71036cb2d102bff807a9,5bdc71036cb2d102bff807ab,60 Gms,Snacks & Frozen Food,Chips & Crisps
Wai Wai 123 Masala Noodles,5c021de829a128442cdc35b5,5c021de829a128442cdc35b6,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Bisleri Soda Bottle,5bd2cef973cdab7135875124,5ca1b1eb8b726658110fedfe,750 Ml,Beverages,Bottled Water & Soda
Milkmade Super Sandwich Bread,5df215db9f04344c05fd7408,5df215db9f04344c05fd7409,500 Gms,Breakfast & Dairy,Bread & Buns
Amul Gold Homogenized Milk,5e26df2c6d925b53469480f6,5e26df2c6d925b53469480f7,1 Ltr,Breakfast & Dairy,Milk
Milkmade Sandwich Bread,5c34de72870efa7d31c4c5c3,5c34de72870efa7d31c4c5c4,500 Gms,Breakfast & Dairy,Bread & Buns
Mother Dairy Toned Milk Tetra Pack,5bd2cefa73cdab7135876876,5bd2cefa73cdab7135876877,1 Ltr,Breakfast & Dairy,Milk
24 Seven Ice Cubes,5c6d5bd5a6ad42274c5207bf,5c6d5bd5a6ad42274c5207c0,1 Kg,Cleaning & Household,Household Supplies
Black Grapes,5d2c2b729e1975027f936def,5d2c2b729e1975027f936df0,500 Gms,Fresh Fruits,Grapes
Brinjal Disco,5cc83faf13f1917fbe4ba69c,5cc83faf13f1917fbe4ba69d,1 Kg,Fresh Vegetables,"Beans, Brinjals, Okra"
Groundnuts,5c135ae66994164bc9f7fdc0,5dd3c0120543b45692742801,250 Gms,Provisions,Pulses
Sugar,5c3f163cc35a670fec48f70d,5c3f163cc35a670fec48f70f,500 Gms,Provisions,"Salt, Sugar & Jaggery"
Whisper Choice Ultra Sanitary Pads Xl,5bdc71036cb2d102bff8071c,5bdc71036cb2d102bff8071e,6 Pcs,Personal Care,Hygiene
Nestle Kitkat 2 Fingers Mini Chocolate,5c0562ceaead9d72d28f7c52,5c0562ceaead9d72d28f7c53,13.2 Gms,Chocolates & Ice-Cream,Bar Chocolates
OCB Brown Papers - Big,5cf52c2868a10a796d91569a,5cf52c2868a10a796d91569b,1 Pack,Paan,Others
Parle Krack Jack Biscuits,5bf85867269a0f1dd3c371c0,5bffffb2f07b8356278c21e2,200 Gms,Snacks & Frozen Food,Biscuit & Cookies
Ridge Gourd,5c0916970ac44c06a6f15e81,5d6e093e4fce012c1d0fe441,1 Pc,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Mulai Keerai,5d2c2b729e1975027f936d75,5d2c2b729e1975027f936d76,Whole Bunch,Fresh Herbs and Seasoning,Indian Herbs
Haldirams Mixture,5c53193d46b876344806f02f,5c53193d46b876344806f030,350 Gms,Snacks & Frozen Food,Snacks
Milky Mist Curd - Cup,5dc909a6d674de5fa163064b,5dc909a6d674de5fa163064d,200 Gms,Breakfast & Dairy,Dairy
Idli & Dosa Batter,5ca1fe84a827f26f0723caec,5ca1fe84a827f26f0723caed,1 Kg,Instant Foods & Ready To Eat,Ready to Cook
Kissan Tomato Ketchup,5bc87ae20d298a283c297978,5c4f25e5c838db50a1ba2078,950 Gms,Condiments,"Sauces, Spreads & Dips"
Red Bull Energy Drink,5c021de929a128442cdc3b5b,5c4f254ac838db50a1ba1fce,350 Ml,Beverages,Energy & Sports Drinks
Siru Keerai,5d2c2b729e1975027f936d77,5d2c2b729e1975027f936d78,Whole Bunch,Fresh Herbs and Seasoning,Indian Herbs
Marlboro Lights/White,5c101d5e66f5461aad4cff92,5c101d5e66f5461aad4cff93,Pack of 10,Paan,Others
Funfoods Pizza Topping,5bc87ae10d298a283c2975ed,5bc87ae10d298a283c2975ee,325 Gms,Condiments,Salad Dressings & Oils
Haldirams Lite Chiwda,5c754cb95c7bd45706917bc5,5c754cb95c7bd45706917bc6,150 Gms,Snacks & Frozen Food,Snacks
Britannia Milk Slice Bread,5e4bdd68604c5636673d616e,5e4bdd68604c5636673d616f,400 Gms,Breakfast & Dairy,Bread & Buns
Brooke Bond Red Label Tea,5bc87ae10d298a283c297049,5bc87ae10d298a283c29704b,500 Gms,Beverages,Tea
Cadbury Temptations Almond Treat,5bc87ae10d298a283c2970ee,5bc87ae10d298a283c2970ef,72 Gms,Chocolates & Ice-Cream,Bar Chocolates
Chillies - Bajji,5bd323493cd51519e93540fb,5bd323493cd51519e93540fd,500 Gms,Fresh Herbs and Seasoning,"Chilli, Lemon, Garlic and Ginger"
Beans,5bd323493cd51519e9354039,5dd3ab140543b45692741c01,250 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Black Cardamom,5c135ae66994164bc9f7fd5b,5d7e1f0b1118d273be248b35,10 Gms,Provisions,Masala & Spices
Everest Pani Puri Masala,5bc87ae10d298a283c2974f9,5bc87ae10d298a283c2974fa,50 Gms,Provisions,Masala & Spices
Long Beans,5c790174d661476ccea63518,5c790174d661476ccea6351a,500 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
OCB Papers - Large,5c29ecb2fe678415dcccd3f8,5c29ecb2fe678415dcccd3f9,32 Pcs,Paan,Others
Aavin Paneer,5ea1e663f58e31296ac9f14a,5ea1e663f58e31296ac9f14c,200 Gms,Breakfast & Dairy,Dairy
Haldirams Nut Cracker,5bf85869269a0f1dd3c37f0b,5bf85869269a0f1dd3c37f0c,200 Gms,Snacks & Frozen Food,Snacks
Mega Plus Eggs,5cee4b3c497d855ddabffc42,5cee4b3c497d855ddabffc43,6 Eggs,Breakfast & Dairy,Egg
Milky Mist Mozzarella Pizza Cheese,5c408e5e9036890fdcbf978d,5c408e5e9036890fdcbf978e,200 Gms,Breakfast & Dairy,Dairy
Capsicum - Red/Yellow,5bd323493cd51519e9354077,5d6e093f4fce012c1d0fe8f1,1 Pack,Fresh Vegetables,Cucumber & Capsicum
Dill Leaves,5c35dbf1b1e6c12dfdc86739,5c35dbf1b1e6c12dfdc8673a,Whole Bunch,Fresh Herbs and Seasoning,Indian Herbs
Sprite Pet Bottle,5d20e3200c748c612bfb29bd,5d20e3200c748c612bfb29be,750 Ml,Beverages,Soft Drinks
Tropicana 100% Apple Juice Tetra Pack,5bd2cefb73cdab71358777ca,5be1bdbb48e1c43d79561bfc,1 Ltr,Beverages,Fruit Juice & Drinks
Hamdard Roohafza Drink,5be2940148e1c43d79561c72,5be2940148e1c43d79561c73,750 Ml,Beverages,Fruit Juice & Drinks
ID Malabar Parota,5e26df2b6d925b5346947898,5e26df2b6d925b5346947899,350 Gms,Instant Foods & Ready To Eat,Ready to Eat
Malai Pazham,5d2c2b729e1975027f936dc2,5d2c2b729e1975027f936dc3,1 Kg,Fresh Fruits,"Banana, Guava, Sapota"
Beans Thin Cowpea,5cc83faf13f1917fbe4ba690,5cc83faf13f1917fbe4ba693,250 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Cricket Gas Lighter,5cf52c2868a10a796d91569e,5cf52c2868a10a796d91569f,1 Pc,Paan,Others
Fanta Can,5bd2cefa73cdab71358759d9,5bd2cefa73cdab71358759da,300 Ml,Beverages,Soft Drinks
Maggi Special Masala Noodles,5c6bbe8ef6924f1e6f4b7051,5c6bbe8ef6924f1e6f4b7052,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Gold Flake Kings,5cab57e3bd7685274d7ed9fd,5cab57e3bd7685274d7ed9fe,Pack of 10,Paan,Others
Mango - Langra,5d2873c29e1975027f90b72c,5d2873c29e1975027f90b72d,1 Kg,Fresh Fruits,Mangoes
Nestle Kitkat 4 Fingers Chocolate,5bf85868269a0f1dd3c3734e,5bf85868269a0f1dd3c3734f,1 Pc,Chocolates & Ice-Cream,Bar Chocolates
Pringles Fusion Chutney Chips,5c282c2ff7e98871f4f8c031,5c282c2ff7e98871f4f8c032,110 Gms,Snacks & Frozen Food,Chips & Crisps
Thumps up,5ced3d90497d855ddabdaa3e,5ced3d90497d855ddabdaa40,1.25 Ltr,Beverages,Soft Drinks
Cadbury Dairy Milk Silk Oreo Red Velvet Chocolate,5d3196c69e1975027fa2df3d,5d42591c47ddec28ec83bc43,60 Gms,Chocolates & Ice-Cream,Bar Chocolates
Sairam Snacks Thenkuzhal,5ea280f6f58e31296aca136d,5ea280f6f58e31296aca136e,200 Gms,Snacks & Frozen Food,Snacks
Tata Sampann Besan,5bf85868269a0f1dd3c379d9,5bf85868269a0f1dd3c379da,500 Gms,Provisions,Atta & Flour
Britannia Vitarich Bread,5c0e13558d92d07fdff2944c,5c0e13558d92d07fdff2944d,700 Gms,Breakfast & Dairy,Bread & Buns
Fresh Curd,5dba9633a815fb646eab4910,5dba9633a815fb646eab4912,500 Gms,Breakfast & Dairy,Dairy
Milky Mist Natural Set Curd,5e575d328b5c5a71a01f285a,5e575d328b5c5a71a01f285b,400 Gms,Breakfast & Dairy,Dairy
Naga Samba Rava,5cae072a850c55677a212bc0,5cae072a850c55677a212bc1,500 Gms,Provisions,Pulses
Vim Dishwash Bar,5d27178c9e1975027f8eaf1b,5d27178c9e1975027f8eaf1c,300 Gms,Cleaning & Household,Dishwash
Bindu Dinner Special Appalam,5c177b665537785c88072a98,5c177b665537785c88072a99,200 Gms,Instant Foods & Ready To Eat,Ready to Cook
Channa Dal,5c135c2b6994164bc9fce0dd,5c135c2b6994164bc9fce0df,500 Gms,Provisions,Pulses
Nestle Kit Kat 3 Finger Chocolate Bar,5d27178c9e1975027f8eabe1,5d27178c9e1975027f8eabe2,27.5 Gms,Chocolates & Ice-Cream,Bar Chocolates
Green Brinjal,5c5a82a781387e38487334c0,5c5a82a781387e38487334c2,500 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Green Pear Imported,5c0e79108d92d07fdfd9df1d,5d3967fc47ddec28ec4fcc85,1 Kg,Fresh Fruits,"Apples, Pears, Plums"
Mushroom,5c235baa053cdb286aaa826a,5c82bf9e3a351d6d84b7e83d,1 Kg,Fresh Vegetables,"Peas, Corn, Mushrooms"
Indiska Malai Paneer,5d9b50673256f4212f41647d,5d9b50673256f4212f41647e,200 Gms,Breakfast & Dairy,Dairy
Rice Flour,5c135ae66994164bc9f7fe23,5c135ae66994164bc9f7fe25,500 gms,Provisions,Atta & Flour
India Gate Tibar Basmati Rice,5bf85868269a0f1dd3c37723,5bf85868269a0f1dd3c37724,1 Kg,Provisions,Rice & Grains
Gone Mad Gery Sugar Cheese Crackers,5c77d29c004a9e6c32e6c4e4,5c77d29c004a9e6c32e6c4e5,110 Gms,Snacks & Frozen Food,Biscuit & Cookies
Maggi Masala Atta Noodles,5bf85869269a0f1dd3c37cb2,5bf85869269a0f1dd3c37cb3,300 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Sabudana,5c282c2ff7e98871f4f8c193,5c282c2ff7e98871f4f8c194,1 Kg,Provisions,Rice & Grains
Amma's Idli and Dosa Batter,5c0562cdaead9d72d28f7420,5c0562cdaead9d72d28f7421,1 Ltr,Instant Foods & Ready To Eat,Ready to Cook
Karachi Bakery Osmania Biscuits,5c77d29c004a9e6c32e6c4a1,5c782e06d661476cce99cebc,400 Gms,Snacks & Frozen Food,Biscuit & Cookies
Haldiram Gulab Jamun,5bf85869269a0f1dd3c37f58,5bf85869269a0f1dd3c37f59,1 Kg,Snacks & Frozen Food,Snacks
Pringles Jalapeno Cheese Chips,5bf85869269a0f1dd3c37e16,5bf85869269a0f1dd3c37e17,110 Gms,Snacks & Frozen Food,Chips & Crisps
Freedom Sunflower Oil,5d27178b9e1975027f8ea8f6,5d27178b9e1975027f8ea8f7,1 Ltr,Provisions,Oils & Ghee
Kwality walls Cornetto - Disc Black Forest Ice Cream,5be591cb3832916b18314f96,5be591cb3832916b18314f97,120 Ml,Chocolates & Ice-Cream,Ice Cream & Popsicle
Rajaram Sweet Groundnut Cube,5c282c2ff7e98871f4f8c115,5c282c2ff7e98871f4f8c116,15 Pcs,Snacks & Frozen Food,Snacks
Tata Sampann Toor Dal,5bf85868269a0f1dd3c3781d,5c0001c6f07b8356278c2a2b,1 Kg,Provisions,Pulses
Sunfeast Bounce Tangy Orange Biscuits,5bf85867269a0f1dd3c371e2,5bf85867269a0f1dd3c371e3,82 Gms,Snacks & Frozen Food,Biscuit & Cookies
Gold Flakes Kings Lights,5ec370e6cc8e66769b6514cd,5ec370e6cc8e66769b6514cf,Pack of 20,Paan,Others
Maggi Cheese Macaroni Pasta,5bf85869269a0f1dd3c37cde,5bf85869269a0f1dd3c37cdf,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Maggi Masala 2 Minute Noodles,5bf85868269a0f1dd3c37946,5bf85868269a0f1dd3c37948,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Amul Gold Homogenised Standardised Milk,5d382b3847ddec28ec49f663,5d382b3847ddec28ec49f664,1 Ltr,Breakfast & Dairy,Milk
Nitrile Disposable Gloves,5e843b589c4add4284aa0a59,5e843b589c4add4284aa0a5a,2 pc,Best Sellers,Others
Vim Power Of 100 Lemon Liquid Dishwash,5bf85868269a0f1dd3c37433,5c62cfe0fe61365915583412,750 Ml,Cleaning & Household,Dishwash
Britannia Healthy Slice White Bread,5d8325b2f3e9af377e5ffed6,5d8325b2f3e9af377e5ffed7,450 Gms,Breakfast & Dairy,Bread & Buns
Everest Sabji Masala,5bc87ae10d298a283c297501,5bc87ae10d298a283c297503,50 Gms,Provisions,Masala & Spices
Everest Shahi Biryani Masala,5bc87ae10d298a283c29750a,5bc87ae10d298a283c29750b,50 Gms,Provisions,Masala & Spices
Jersey Super Full Cream Milk,5be5929d37e1f76bb35baef7,5be5929d37e1f76bb35baef8,500 Ml,Breakfast & Dairy,Milk
Lays Indian Magic Masala Potato Chips,5c6bbe8df6924f1e6f4b6f65,5c6bbe8df6924f1e6f4b6f67,95 Gms,Snacks & Frozen Food,Chips & Crisps
Akshayakalpa Organic Malai Paneer,5c92524e4b987a3b6752e5cf,5c92524e4b987a3b6752e5d0,200 Gms,Breakfast & Dairy,Dairy
Bingo Mad Angles Achari Chips,5bdc71036cb2d102bff8078c,5d832c8ff3e9af377e60294b,80 Gms,Snacks & Frozen Food,Chips & Crisps
Daawat Super Basmati Rice,5bc87ae10d298a283c2972ed,5bc87ae10d298a283c2972ee,1 Kg,Provisions,Rice & Grains
Knorr Instant Soup Tomato,5bc87ae20d298a283c2979bb,5bc87ae20d298a283c2979bc,16 Gms,Instant Foods & Ready To Eat,Ready to Cook
KPN Ribbon Pakoda,5cae072a850c55677a212a9a,5cae072a850c55677a212a9b,200 Gms,Snacks & Frozen Food,Snacks
Lays Maxx - Macho Chilli Chips,5be591cb3832916b18314fa4,5be591cb3832916b18314fa5,57 Gms,Snacks & Frozen Food,Chips & Crisps
Lays Magic Masala Chips,5bf85869269a0f1dd3c37e04,5d4834cf47ddec28ecbf19c3,167 Gms,Snacks & Frozen Food,Chips & Crisps
Corn Flour,5c135ae66994164bc9f7fd8f,5c135ae66994164bc9f7fd91,500 Gms,Provisions,Atta & Flour
Plums,5c790174d661476ccea6357b,5c790174d661476ccea6357e,250 Gms,Fresh Fruits,"Apples, Pears, Plums"
Tamarind,5c2638fbbbc7ac725f291eb1,5e316cdeaa5ada54b6f634d0,100 Gms,Provisions,Masala & Spices
Carrot - Delhi,5bd323493cd51519e935407a,5bd323493cd51519e935407c,500 Gms,Fresh Vegetables,Root Vegetables
Ching's Paneer Chilli Masala,5bf85868269a0f1dd3c3788a,5bf85868269a0f1dd3c3788b,20 Gms,Provisions,Masala & Spices
Haldirams Khatta Meetha Namkeen,5bd2cefa73cdab7135875da9,5c012ab4a698687bacc8e7f1,400 Gms,Snacks & Frozen Food,Snacks
Sambar Cucumber,5c62bcdf8486c24bbab80679,5c6aa3d48fb99d10122329db,500 Gms,Fresh Vegetables,Cucumber & Capsicum
Samrat Rava,5d76270e4bf1844dbc4ec9fe,5d76270e4bf1844dbc4ec9ff,500 Gms,Provisions,Pulses
Yellow Zucchini,5bffa3317978096c909f6471,5bffa3317978096c909f6472,500 Gms,Fresh Vegetables,Cucumber & Capsicum
7Up Soft Drink Pet Bottle,5bd2cef973cdab7135874d68,5d2dc2449e1975027f960b21,600 Ml,Beverages,Soft Drinks
Coca Cola Pet Bottle,5c1b459d0b8b7c78ab1bfffa,5c1b459d0b8b7c78ab1bfffc,750 Ml,Best Sellers,Others
Pringles Pizza Potato Crisps,5bd2cefb73cdab7135876f90,5c052a50ec065c6ab669fddf,110 Gms,Snacks & Frozen Food,Chips & Crisps
Raw Papaya,5c80d9cbd8b2f755a2d4406b,5c80d9cbd8b2f755a2d4406c,1 Kg,Fresh Fruits,"Papaya, Pineapple, Pomegranate"
Almonds,5c8a2582e51754469bbd0e37,5c8a2582e51754469bbd0e38,100 Gms,Provisions,"Dry Fruits, Nuts & Seeds"
Amul Cheese Slices,5d1084c6c9e8386c3c5188b8,5d1084c6c9e8386c3c5188b9,10 Pcs,Breakfast & Dairy,Dairy
Arokya Fresh Milk Can,5eba97e3b74bb24d997c3b69,5eba97e3b74bb24d997c3b6a,1.5 Ltrs,Breakfast & Dairy,Milk
Guava,5d3fe24447ddec28ec5550f0,5d3fe24447ddec28ec5550f3,250 Gms,Fresh Fruits,"Banana, Guava, Sapota"
Saffola Gold Oil,5c937ef8b7cb78168cca0d35,5c937ef8b7cb78168cca0d37,1 Ltr,Provisions,Oils & Ghee
Bottle Gourd,5c0e75068d92d07fdfcf7412,5d4a968147ddec28ecc4425d,1 Pc,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Sprite Pet Bottle,5cd2e6c1721d094d9eea3917,5cd2e6c1721d094d9eea391b,1.25 Ltrs,Beverages & Bottled Water,Soft Drinks
Cabbage,5bd323493cd51519e935406e,5c6d32ccf6924f1e6f6c291c,250 Gms,Fresh Vegetables,"Cabbage, Cauliflower, Broccoli"
Dabur Ginger Garlic Paste,5bc87ae10d298a283c297308,5bc87ae10d298a283c29730a,100 Gms,Provisions,Cooking Pastes
Haldiram Nagpur Tasty Nuts,5c59905081387e3848149978,5c59905081387e384814997a,150 Gms,Snacks & Frozen Food,Snacks
Idli Rice,5c135c886994164bc9fe37c8,5c135c886994164bc9fe37ca,1 Kg,Provisions,Rice & Grains
Kateri Varikateri Brinjal,5c0916970ac44c06a6f15e2d,5c6aa3d48fb99d1012232913,500 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Kotthavarai,5d2c2b729e1975027f936d2a,5d2c2b729e1975027f936d2c,500 Gms,Fresh Vegetables,"Beans, Brinjals, Okra"
Aachi Ginger Garlic Paste Pouch,5c11fbc66548ef4cec20cf43,5c11fbc66548ef4cec20cf45,100 Gms,Provisions,Cooking Pastes
Akshayakalpa Farm Fresh Organic Milk,5d109961c9e8386c3c51b774,5d109961c9e8386c3c51b775,500 Ml,Breakfast & Dairy,Milk
Bottle Gourd,5bd323493cd51519e9354062,5c5a798f81387e38486c5455,250 Gms,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Bounty Chocolate Bar,5bd2cef973cdab71358751de,5bd2cef973cdab71358751df,57 Gms,Chocolates & Ice-Cream,Bar Chocolates
Britannia Nice Time Biscuits,5c282c2ff7e98871f4f8bc43,5cf532b868a10a796d915a5a,150 Gms,Snacks & Frozen Food,Biscuit & Cookies
Button Mushroom,5c0e70078d92d07fdfc247ba,5dcc322b2a76f90e05074a0a,500 Gms,Fresh Vegetables,"Peas, Corn, Mushrooms"
Mint,5c80d9cad8b2f755a2d44031,5c80d9cad8b2f755a2d44032,Whole Bunch,Fresh Herbs and Seasoning,Indian Herbs
Ooty Sweet Bread,5e981d4c1af32a62d0b9b121,5e981d4c1af32a62d0b9b122,300 Gms,Breakfast & Dairy,Bread & Buns
Top Ramen Cup N Spiced Chicken Noodles,5be2940148e1c43d79561caa,5be2940148e1c43d79561cab,70 Gms,Instant Foods & Ready To Eat,Noodles & Pasta
Bitter Gourd,5bd323493cd51519e935405f,5bd323493cd51519e9354061,500 Gms,Fresh Vegetables,"Gourds, Pumpkins, Drumsticks"
Harvest Gold Pav,5c0e13558d92d07fdff29468,5c0e13558d92d07fdff29469,300 Gms,Breakfast & Dairy,Bread & Buns
